fleet_size,dispatch_mode,deadlock_mode,seed,n_completed,throughput_per_h,mean_wait_min,p95_wait_min,mean_cycle_min,mean_total_min,avg_n_blocked,frac_time_blocked,frac_time_travel,frac_time_idle,frac_time_charging,n_deadlock_events,deadlock_events_per_h,reroutes,manual_interventions
10,decentralized,avoidance,5,140,28.0,29.48145687921028,205.99227995402157,21.756632653061235,51.238089532271516,9.533333333333333,0.9126549220650954,0.07513580731723282,0.012209270617671901,0.0,159,31.8,246,54
10,decentralized,avoidance,6,198,39.6,20.186819042449567,111.12961545198718,15.252886002886008,35.43970504533558,9.36,0.8910756610080921,0.09740776594600419,0.0115165730459037,0.0,189,37.8,289,54
10,decentralized,avoidance,7,207,41.4,30.96054166714168,237.28533225942698,15.289601632558698,46.250143299700376,9.33,0.8963476826537325,0.08822507815213626,0.015427239194131154,0.0,184,36.8,264,53
12,centralized,avoidance,0,131,26.2,131.51933231474135,251.11139984308403,28.19572454716387,159.71505686190523,11.58,0.9188815289970788,0.0523224388310331,0.028796032171888128,0.0,167,33.4,237,66
12,centralized,avoidance,1,183,36.6,109.3553903835848,211.3961471969115,19.831558419109463,129.18694880269427,11.4,0.9227571594918252,0.0670083760470059,0.010234464461168864,0.0,190,38.0,289,56
12,centralized,avoidance,2,150,30.0,116.24554266897032,206.03451728549825,23.597608557951816,139.84315122692215,11.543333333333333,0.9163398561785336,0.058535336916383324,0.02512480690508313,0.0,177,35.4,263,62
12,centralized,avoidance,3,131,26.2,121.84648762028198,251.79090912202818,25.785169029443853,147.63165664972584,11.56,0.9193599080292932,0.05714907350328175,0.02349101846742502,0.0,156,31.2,232,62
12,centralized,avoidance,4,174,34.8,117.54101200303232,222.06826488922988,20.37370685418165,137.91471885721398,11.38,0.920715119408517,0.06616866302788696,0.013116217563595932,0.0,207,41.4,290,59
12,centralized,avoidance,5,116,23.2,132.35312871350837,229.14759637819597,28.57791897694722,160.93104769045559,11.643333333333333,0.9401229513115392,0.047673668363323526,0.01220338032513716,0.0,142,28.4,224,61
12,centralized,avoidance,6,117,23.4,152.1083425090453,279.5493745511791,31.58018882539605,183.68853133444134,11.63,0.9446902414655693,0.04663175263648762,0.008678005897943063,0.0,169,33.8,225,62
12,centralized,avoidance,7,134,26.8,151.3997767025848,258.6950753219661,28.160005689252117,179.5597823918369,11.59,0.9345009831955462,0.052740562448011646,0.01275845435644207,0.0,183,36.6,251,55
12,decentralized,avoidance,0,176,35.2,32.73903680774051,220.3752247426293,19.36363636363637,52.10267317137688,11.43,0.9037049308287662,0.07039412061387701,0.025900948557356814,0.0,175,35.0,274,56
12,decentralized,avoidance,1,115,23.0,28.310468915618287,226.21586085553002,30.878998147046282,59.18946706266457,11.62,0.9355184831645919,0.04920536785831181,0.01527614897709628,0.0,144,28.8,225,66
12,decentralized,avoidance,2,132,26.4,32.141495898735435,261.89902954365846,27.509556359452542,59.651052258187974,11.603333333333333,0.9247874090315169,0.05182142857142862,0.023391162397054382,0.0,158,31.6,218,58
12,decentralized,avoidance,3,115,23.0,22.12624367973203,226.30256284191145,31.088819875776426,53.21506355550846,11.62,0.9249899167787418,0.058506793871061,0.01650328935019728,0.0,157,31.4,251,61
12,decentralized,avoidance,4,167,33.4,32.227561934412115,207.55797381230295,22.971773304562912,55.199335238975024,11.476666666666667,0.9158666670924724,0.06150829024781607,0.02262504265971146,0.0,194,38.8,264,57
12,decentralized,avoidance,5,153,30.6,29.124377851332262,208.1196051908938,21.025927442478867,50.15030529381113,11.55,0.9292099293850926,0.05603362017210324,0.014756450442804213,0.0,157,31.4,219,57
12,decentralized,avoidance,6,189,37.8,37.47849285229404,221.3723260426732,20.031746031746042,57.51023888404008,11.42,0.9159832272930434,0.07305507978004155,0.010961692926915113,0.0,218,43.6,313,64
